State,District,sector,export_usd,export_inr,avg_pci,eci
ASSAM,GOALPARA,machinery,27837,2333260,1.3295169722577826,0.1734262395358492
ASSAM,GOLAGHAT,machinery,27744,2315302,1.1203189497438844,-0.4140921091450458
ASSAM,HAILAKANDI,machinery,2161,181068,1.3509424497699334,
ASSAM,KAMRUP,machinery,2315030,195477851,1.0878912666980607,0.0816067015181006
ASSAM,KAMRUP METRO,machinery,1932173,163316133,0.8091976431121071,0.0992653078885537
ASSAM,KOKRAJHAR,machinery,22468,1944081,1.0317120607758272,-0.4576367031151904
ASSAM,NAGAON,machinery,1039,86625,0.941068210727853,-1.1314996676546845
ASSAM,SIVASAGAR,machinery,200589,16747529,1.123756082148067,0.2996320817978646
ASSAM,TINSUKIA,machinery,6878,584662,1.0862926562859754,-0.7106412518835592
ASSAM,UDALGURI,machinery,21328,1827175,1.3295169722577826,0.2161854569571357
BIHAR,ARARIA,machinery,1043955,87909163,1.1337992600660722,-0.2999732218240679
BIHAR,AURANGABAD,machinery,402613,34025817,1.3452953577549316,0.4099056912337877
BIHAR,BEGUSARAI,machinery,16569,1396567,1.1527749183172045,-0.6466292486963131
BIHAR,BHAGALPUR,machinery,29523,2499412,1.1840547005535336,-0.5581795105660433
BIHAR,BHOJPUR,machinery,20447,1769686,1.2416889567782148,0.1138156731571562
BIHAR,DARBHANGA,machinery,26910,2282215,1.0678457234438345,0.1020044406408342
BIHAR,GAYA,machinery,2091,176355,1.2028241793437338,0.0014201786953776
BIHAR,GOPALGANJ,machinery,2424,206000,1.3509424497699334,-0.6541186449088311
BIHAR,KISHANGANJ,machinery,1262,105264,1.2808268620247427,-0.52246799376502
BIHAR,MADHEPURA,machinery,20203,1685633,1.322706559428074,0.3885743935340684
BIHAR,MADHUBANI,machinery,565306,47698193,0.8563285712728551,-0.6106866380644195
BIHAR,MUNGER,machinery,329108,27555845,1.2514022389315886,0.6436440253618951
BIHAR,MUZAFFARPUR,machinery,748396,62802897,1.0629224206645056,0.0911970582255464
BIHAR,NAWADA,machinery,152042,12826920,0.7433030212837985,-0.8550861421275998
BIHAR,PASHCHIM CHAMPARAN,machinery,71350,6040130,1.1266161907812968,-0.4834580648392221
BIHAR,PATNA,machinery,7719182,652443805,0.7645643711986809,0.1826043732956222
BIHAR,PURBI CHAMPARAN,machinery,2660097,225471968,1.0264583428766614,-0.2746862987047244
BIHAR,PURNIA,machinery,87533,7439300,0.995226163083189,-0.8308735047667324
BIHAR,ROHTAS,machinery,10982,923000,-0.38939841841710604,-1.1040327167815571
BIHAR,SAHARSA,machinery,14488,1234400,1.21811812288073,-0.8634276234786797
BIHAR,SAMASTIPUR,machinery,117206,10178630,0.7433030212837985,-0.4642678562476133
BIHAR,SARAN,machinery,41131,3454195,1.2304327011645315,0.4902313602106942
BIHAR,SITAMARHI,machinery,297311,25297936,1.0846712067196518,-0.5986157604199571
BIHAR,SIWAN,machinery,199012,17062830,1.2424984429316772,0.4868980854544544
BIHAR,SUPAUL,machinery,89008,7519460,0.9019983059028956,-0.4374872182957659
BIHAR,VAISHALI,machinery,117063,9770773,1.0153562695171918,0.1528084996045952
CHANDIGARH,CHANDIGARH,machinery,33890509,2874057153,1.0895342877965328,0.4793114084716205
CHANDIGARH,UNSPECIFIED,machinery,252183,21081033,1.094230289860619,-0.4219230361370081
CHHATTISGARH,BIJAPUR,machinery,2678,227630,0.9917517883034818,-0.5740806902610645
CHHATTISGARH,BILASPUR,machinery,72292,6098918,0.7231664891825924,0.1760123722767529
CHHATTISGARH,DURG,machinery,5006291,424854886,1.0179192485284612,0.1760594440297705
CHHATTISGARH,GARIYABAND,machinery,5253,440211,0.7433030212837985,-1.33061026282745
CHHATTISGARH,JANJGIR-CHAMPA,machinery,3381,282200,0.9602619365948014,-0.2909845465487609
CHHATTISGARH,KORBA,machinery,198153,17099374,1.378042165416025,-0.2474619274817284
CHHATTISGARH,MUNGELI,machinery,12607,1056375,1.086764078185062,
CHHATTISGARH,RAIGARH,machinery,1545274,133884666,0.7490781822955712,-0.0716447496034086
CHHATTISGARH,RAIPUR,machinery,23231971,1963572085,0.8468637311486977,-0.2113202430314011
CHHATTISGARH,RAJNANDGAON,machinery,169313,14362695,0.8233992015543209,-0.0031880244676726
"DADRA,NH,DAMAN,DIU",DADRA AND NAGAR HAVELI,machinery,57881962,4896309482,1.223728033894122,0.247746126727345
"DADRA,NH,DAMAN,DIU",DAMAN,machinery,2889408,243489916,1.360699538260512,0.3509599225734087
"DADRA,NH,DAMAN,DIU",DIU,machinery,2684,228094,1.0727453705865924,-0.1067334724052593
DELHI,CENTRAL,machinery,69678358,5937330320,0.9354735525919262,0.1611949992022413
DELHI,EAST,machinery,20528534,1753635854,0.9979465189712245,0.0257627549658056
DELHI,NEW DELHI,machinery,701547654,59148505207,0.8618398676009345,0.1463742811631497
DELHI,NORTH,machinery,10419582,881451509,1.1223608832251266,0.2033447832606612
DELHI,NORTH EAST,machinery,5229128,440810226,1.1204823209871124,0.0439901364677104
DELHI,NORTH WEST,machinery,28399298,2405886987,1.1208364025667406,0.1659749131902959
DELHI,SHAHDARA,machinery,805893,67817143,1.1683781263720787,0.0967790027931373
DELHI,SOUTH,machinery,30747960,2607509186,0.9800427033391542,0.1020149067809984
DELHI,SOUTH EAST,machinery,1514037,127924304,1.1017368413324222,0.1289029501287719
DELHI,SOUTH WEST,machinery,3214376642,271711631014,0.7817529576938473,0.4726720277513417
DELHI,UNSPECIFIED,machinery,14081713,1177156691,0.7908941833382076,-0.4219230361370081
DELHI,WEST,machinery,26111120,2208865943,1.0374701316677015,0.1501424073349554
GOA,NORTH GOA,machinery,33139940,2816548615,1.229154653859781,0.3300006861854641
GOA,SOUTH GOA,machinery,75293403,6385083146,1.044535692078678,0.2746663627653802
GUJARAT,AHMADABAD,machinery,1623114566,137272322593,1.116715183061834,0.159427009839546
GUJARAT,AMRELI,machinery,2947765,249556652,0.9223052173199335,-0.9779415738433735
GUJARAT,ANAND,machinery,78081913,6605241195,1.292505284167072,-0.1064698426817293
GUJARAT,ARVALLI,machinery,417662,35584807,0.8127829403587346,0.2977029743819336
GUJARAT,BANAS KANTHA,machinery,10069820,851252966,1.449084502856926,-0.5204888189718198
GUJARAT,BHARUCH,machinery,196174888,16638227169,1.1380809664902094,0.454704745469305
GUJARAT,BHAVNAGAR,machinery,66214099,5602993839,1.1313619604239058,-0.0618839365498708
GUJARAT,BOTAD,machinery,17621501,1491316003,1.0682388312908548,-0.4211782014110243
GUJARAT,CHHOTAUDEPUR,machinery,47682,4097242,0.4300127528068655,-0.2395993189591413
GUJARAT,DEVBHUMI DWARKA,machinery,7037830,595708519,0.7342610846382307,-1.1200497187389626
GUJARAT,DOHAD,machinery,369062,32119485,0.42405422912666374,-0.6445711125676109
GUJARAT,GANDHINAGAR,machinery,88497199,7483408261,1.1928667263448631,0.1475228918871846
GUJARAT,GIR SOMNATH,machinery,731937,61766771,0.9732198566373251,-1.1998624243700022
GUJARAT,JAMNAGAR,machinery,56427489,4767674408,0.9788232117746105,0.0928656929460463
GUJARAT,JUNAGADH,machinery,9679242,820233303,1.1136689123107735,-1.0452974296105315
GUJARAT,KACHCHH,machinery,124432575,10516255365,0.9705493815691681,-0.17709514013271
GUJARAT,KHEDA,machinery,6729000,571810877,1.1987386377592268,-0.3329747599610894
GUJARAT,MAHESANA,machinery,72239833,6112790493,0.7713494591117185,-0.213074115872049
GUJARAT,MORBI,machinery,11725473,992121242,0.9937408459938458,0.002385574338158
GUJARAT,NAVSARI,machinery,27568910,2329761747,1.1107749829275577,0.1413141644160692
GUJARAT,PANCH MAHALS,machinery,98498376,8333004669,0.9608488540723266,0.268589598686799
GUJARAT,PATAN,machinery,1269969,107690144,0.3562836899114718,-0.6464555408634651
GUJARAT,PORBANDAR,machinery,2007968,168406320,0.8261920956896909,-0.6185778821901785
GUJARAT,RAJKOT,machinery,600794466,50844937247,1.0930975567625891,0.0818305135568881
GUJARAT,SABAR KANTHA,machinery,8333326,703618651,1.2667406676457813,-0.1073837113957204
GUJARAT,SURAT,machinery,311489993,26209247086,0.9717797093422657,0.0876008273665225
GUJARAT,SURENDRANAGAR,machinery,22627620,1914024997,1.1798084540535487,0.0418536476104307
GUJARAT,TAPI,machinery,9792,831470,0.5390639246720804,-0.5884201160683215
GUJARAT,UNSPECIFIED,machinery,612282,51110424,1.3313900199258275,-0.4219230361370081
GUJARAT,VADODARA,machinery,891469739,75381002367,1.0982568470450877,0.4615671798054127
GUJARAT,VALSAD,machinery,127800149,10809291526,1.0575163989150413,0.3490068393406095
HARYANA,AMBALA,machinery,36291488,3069449926,1.0243659933097866,0.4701520974353542
HARYANA,BHIWANI,machinery,385579,32652874,1.1097259330453058,-0.1783423410577207
HARYANA,CHARKI DADRI,machinery,28534,2400078,1.3958648714708248,0.1393269012132629
HARYANA,FARIDABAD,machinery,582520695,49273587652,1.0104605659721684,0.3534137595031144
HARYANA,FATEHABAD,machinery,350739,29885573,1.1816370153831435,0.1652545604952456
HARYANA,GURUGRAM,machinery,996975724,84501777539,1.0389945943855907,0.2096866090199151
HARYANA,HISAR,machinery,1397598,119023386,1.0448704218985052,-0.1593966608997082
HARYANA,JHAJJAR,machinery,57583154,4874153748,1.0722881585923456,0.4242191081397684
HARYANA,JIND,machinery,455315,38402444,1.0548913014412162,0.3705564696545686
HARYANA,KAITHAL,machinery,6823,572590,1.149250573767953,-0.2589578354504159
HARYANA,KARNAL,machinery,46425556,3933983323,0.6853223521777214,-0.1745651861431027
HARYANA,KURUKSHETRA,machinery,217337,18236182,0.9125342648424238,0.0466510703389346
HARYANA,MAHENDRAGARH,machinery,2801182,237554383,1.0200816922930322,0.7573442921516785
HARYANA,NUH,machinery,568461,48163715,0.9800724207994711,-0.0191751512292772
HARYANA,PALWAL,machinery,105963725,8955387043,0.7973354338321196,0.5381693104408869
HARYANA,PANCHKULA,machinery,9337750,788976156,0.9673786611079197,0.3614056635975701
HARYANA,PANIPAT,machinery,2787228,234796304,0.9462678040111197,-0.4868915555831709
HARYANA,REWARI,machinery,86598937,7325368490,1.095216154934331,0.4857668167933947
HARYANA,ROHTAK,machinery,8970255,758531330,1.078817262479766,0.33551229887189
HARYANA,SIRSA,machinery,737428,62181448,0.6079574286331739,-0.4024373585630535
HARYANA,SONIPAT,machinery,66816917,5652841969,1.1198832722433993,0.0149600576294903
HARYANA,UNSPECIFIED,machinery,4424014,369829795,0.9905596573688572,-0.4219230361370081
HARYANA,YAMUNANAGAR,machinery,53974607,4577515290,0.9401082821889463,0.425653355773931
HIMACHAL PRADESH,BILASPUR,machinery,35817,3117973,1.0678484296498107,0.1760123722767529
HIMACHAL PRADESH,HAMIRPUR,machinery,82500,7119093,1.1352696066330534,0.287850059213029
HIMACHAL PRADESH,KANGRA,machinery,180966,15494024,1.2664267436976122,0.0477163142266216
HIMACHAL PRADESH,KINNAUR,machinery,26890,2253985,1.0873638377975294,0.8597440959566607
HIMACHAL PRADESH,KULLU,machinery,1260,106400,1.0041104847157385,-0.6646355117613644
HIMACHAL PRADESH,SHIMLA,machinery,30265,2546329,1.1309112934622711,0.4009047615007525
HIMACHAL PRADESH,SIRMAUR,machinery,823950,70617552,0.6168949807196521,0.1963455590787245
HIMACHAL PRADESH,SOLAN,machinery,17011416,1442560518,1.2110404836638822,0.129720369184231
HIMACHAL PRADESH,UNA,machinery,8617091,726174999,1.0988182961008568,0.3995331159123751
HIMACHAL PRADESH,UNSPECIFIED,machinery,53371,4461385,1.1346013816276852,-0.4219230361370081
JAMMU AND KASHMIR,ANANTNAG,machinery,1944,165216,1.3295169722577824,0.332839313021435
JAMMU AND KASHMIR,JAMMU,machinery,1098729,92462177,0.9079166179479021,-0.0801336935515191
JAMMU AND KASHMIR,KATHUA,machinery,62934,5291129,1.4963559599184655,-0.1970263601332966
JAMMU AND KASHMIR,SAMBA,machinery,34106,2858416,0.7837111337922515,0.3385840381633081
JAMMU AND KASHMIR,SRINAGAR,machinery,501683,42227446,1.096437193856641,-0.3285240548493461
JHARKHAND,BOKARO,machinery,640574,54364126,0.9903846884600453,-0.1065592815329254
JHARKHAND,DEOGHAR,machinery,303653,25737206,1.0456137415444615,-0.0738834858728206
JHARKHAND,DHANBAD,machinery,1473299,124653468,0.909506988460343,0.0734151621665973
JHARKHAND,EAST SINGHBUM,machinery,65304627,5513077152,1.0628080551482313,0.4114016699320588
JHARKHAND,GIRIDIH,machinery,192168,16480935,0.9599690976050795,-0.1127463077700433
JHARKHAND,GODDA,machinery,112609,9437584,0.7632071799279826,
JHARKHAND,HAZARIBAGH,machinery,102471,8574124,0.9156302472928524,0.5752164112260567
JHARKHAND,JAMTARA,machinery,132214,11066556,0.9950571264776334,0.6029877729023165
JHARKHAND,RAMGARH,machinery,35778,2998454,1.113067868309008,-0.8722066667048919
JHARKHAND,RANCHI,machinery,2647232,227026524,0.9612282130260427,-0.6003662771937404
JHARKHAND,SARAIKELA KHARSAWAN,machinery,12282614,1039377015,1.3288921871616939,0.4400931198274198
JHARKHAND,WEST SINGHBHUM,machinery,67873,5740566,1.3739155809855113,0.461496699832676
KARNATAKA,BAGALKOTE,machinery,2133910,181412687,0.9923661144093854,-0.1045430620683299
KARNATAKA,BALLARI,machinery,3032009,259897536,0.9519685809137178,-0.6726076181511487
KARNATAKA,BELAGAVI,machinery,105706349,8939080016,1.1663824015873474,0.3908881527042498
KARNATAKA,BENGALURU RURAL,machinery,1103906705,93524680037,0.919582595316101,0.4551296527017154
KARNATAKA,BENGALURU URBAN,machinery,1260848867,106854944695,1.1282365965304673,0.3462460589053281
KARNATAKA,BIDAR,machinery,10682832,896373821,0.7843785249201306,0.501819851116465
KARNATAKA,CHAMARAJANAGARA,machinery,126748,10936689,1.790399076200581,-0.4488408784175731
KARNATAKA,CHIKKABALLAPURA,machinery,2801152,234984071,0.45920513246764566,0.0182264403807765
KARNATAKA,CHIKKAMAGALURU,machinery,567596,48307420,0.7603744491465418,-0.4802242943886464
KARNATAKA,DAKSHINA KANNADA,machinery,14400418,1220861516,1.0807955799847102,-0.4908368570653691
KARNATAKA,DAVANGERE,machinery,170192,14337049,1.0244368063749403,-0.4766729196818709
KARNATAKA,DHARWAD,machinery,47630341,4027613936,1.1776200784285389,0.0372884314760071
KARNATAKA,GADAG,machinery,261861,22026295,0.34391351458440766,-0.7544920211249436
KARNATAKA,HASSAN,machinery,318562,27033229,1.1243568064503868,-0.7712463684306387
KARNATAKA,HAVERI,machinery,9806,828171,0.8148031922479713,-1.0255889761614498
KARNATAKA,KALABURAGI,machinery,1368494,114696352,0.7666384425094003,-0.3822732766782602
KARNATAKA,KOLAR,machinery,37060770,3129787650,1.0585698522894762,-0.1909206538174171
KARNATAKA,KOPPAL,machinery,152517,12737435,0.2835567988630753,-1.2469762428944715
KARNATAKA,MANDYA,machinery,31120,2613902,0.5181544926713223,-0.6465826844568049
KARNATAKA,MYSURU,machinery,37773229,3198790713,1.3793066903739457,0.3805823696093739
KARNATAKA,RAICHUR,machinery,576871,48535367,0.9647546905392252,-0.1325772691063568
KARNATAKA,RAMANAGARA,machinery,84912813,7193363422,1.1267186440066956,0.2828762880294536
KARNATAKA,SHIVAMOGGA,machinery,20580398,1742546766,1.1649722688096906,-0.1317197482406863
KARNATAKA,TUMAKURU,machinery,27570747,2327948101,1.0578950405856948,0.1125727435103536
KARNATAKA,UDUPI,machinery,5662745,480387539,1.1535377636509354,-0.1512079339232361
KARNATAKA,UNSPECIFIED,machinery,100012,8396456,1.5159097845307186,-0.4219230361370081
KARNATAKA,UTTARA KANNADA,machinery,553974,46596973,1.410424195787047,-0.3341653118321397
KARNATAKA,VIJAYAPURA,machinery,102229,8590051,1.6335600304926259,-0.9941635530564774
KARNATAKA,YADGIR,machinery,138887,11698000,1.1349849459754522,-0.6424367448936981
KERALA,ALAPPUZHA,machinery,1870287,158269916,1.1033888053217733,-0.5719055641771221
KERALA,ERNAKULAM,machinery,108286306,9220771046,1.0913959369099284,-0.3737850523073689
KERALA,IDUKKI,machinery,1073598,91095554,0.6938231780069998,-0.7242215110364366
KERALA,KANNUR,machinery,517701,43814556,1.091130167416919,-0.6611616236784598
KERALA,KASARAGOD,machinery,1967658,166197492,1.3252176088905019,-0.0378944337020638
KERALA,KOLLAM,machinery,1778096,150747533,1.0450228968277162,-0.6336063751535183
KERALA,KOTTAYAM,machinery,349902,29668471,1.2391575169445896,-0.6406312176160482
KERALA,KOZHIKODE,machinery,40767188,3465476040,1.1913990432030883,-0.1754540144629374
KERALA,MALAPPURAM,machinery,1330323,112597531,1.0931733188953263,-0.4857420934228948
KERALA,PALAKKAD,machinery,4700525,395411684,0.5846282368519016,-0.5057410748211003
KERALA,PATHANAMTHITTA,machinery,481745,40999387,0.9819774215569219,-0.366499881879055
KERALA,THIRUVANANTHAPURAM,machinery,3213632,271254194,1.0341459345058777,-0.3068461617011266
KERALA,THRISSUR,machinery,10957629,927449053,1.246278061776305,-0.3207997956008157
KERALA,UNSPECIFIED,machinery,3479,291561,0.356728916170124,-0.4219230361370081
KERALA,WAYANAD,machinery,4023,337035,1.065649293654412,-0.6977154079759309
LAKSHADWEEP,LAKSHADWEEP DISTRICT,machinery,57501,4795178,0.4126812447358727,
MADHYA PRADESH,AGAR MALWA,machinery,16723,1395880,1.4355545266096752,-0.2465825994149656
MADHYA PRADESH,BETUL,machinery,20182,1695906,1.3295169722577826,-0.5061178171861652
MADHYA PRADESH,BHIND,machinery,17744,1489751,1.2830191319184718,0.5234873792180079
MADHYA PRADESH,BHOPAL,machinery,32934335,2785689713,1.1114538946225714,0.1047408929448233
MADHYA PRADESH,CHHATARPUR,machinery,529128,44986458,0.46688676946206664,-0.4368006425123995
MADHYA PRADESH,CHHINDWARA,machinery,244503,20782482,0.7207405483985935,-0.5753386718388662
MADHYA PRADESH,DAMOH,machinery,25840,2240832,1.287686910472658,
MADHYA PRADESH,DEWAS,machinery,18628798,1576801093,1.390100707098061,0.2586676356574515
MADHYA PRADESH,DHAR,machinery,421829993,35743971934,0.9644992039905893,0.136936234545505
MADHYA PRADESH,DINDORI,machinery,19677,1713000,0.2468272169680297,
MADHYA PRADESH,GUNA,machinery,1030601,87373274,0.7569689560269723,-0.5041371656604297
MADHYA PRADESH,GWALIOR,machinery,491549,41472163,1.0301411363029067,-0.2484386334490886
MADHYA PRADESH,HARDA,machinery,2728,236313,1.2830191319184718,
MADHYA PRADESH,INDORE,machinery,160394245,13558429454,1.2082629075721358,-0.0113482748729643
MADHYA PRADESH,JABALPUR,machinery,2573937,220220786,0.7890515052297946,-0.2056528114255937
MADHYA PRADESH,KATNI,machinery,49392,4173621,0.8993482983508446,-0.4277523745238583
MADHYA PRADESH,KHARGONE,machinery,100804,8455575,0.7319930259521374,-0.897004881048027
MADHYA PRADESH,MANDLA,machinery,1159,100000,0.9917517883034817,-1.3902043000145057
MADHYA PRADESH,MANDSAUR,machinery,1289753,109519838,0.8141953446381064,-0.2655904362120708
MADHYA PRADESH,MORENA,machinery,587098,49600220,0.6035632100464099,-0.5506748258374985
MADHYA PRADESH,NARMADAPURAM,machinery,121929,10229413,0.7433030212837985,-0.6410767668422028
MADHYA PRADESH,PANNA,machinery,6136,529991,1.0572560865930924,0.6792812606073626
MADHYA PRADESH,RAISEN,machinery,3685792,310573110,1.0788591963402456,0.0150260954062656
MADHYA PRADESH,RAJGARH,machinery,8941,774664,1.6173449033437624,-0.639538091345999
MADHYA PRADESH,RATLAM,machinery,117265,9780149,1.2830191319184718,-0.2932500324793695
MADHYA PRADESH,REWA,machinery,76117,6348251,1.0574950619876702,0.1380150716343197
MADHYA PRADESH,SAGAR,machinery,150503,12857464,1.0041104847157385,-0.1546952480203626
MADHYA PRADESH,SATNA,machinery,202356,17220934,1.1144115519050293,-0.653816254759453
MADHYA PRADESH,SEHORE,machinery,17578,1477117,1.0563565197284903,-0.592725376378634
MADHYA PRADESH,SINGRAULI,machinery,1184989,99821343,0.9112202301121699,
MADHYA PRADESH,TIKAMGARH,machinery,66641,5562614,0.7433030212837985,-0.446151096494675
MADHYA PRADESH,UJJAIN,machinery,2720626,230209237,1.1696470899095013,0.0224046661694531
MADHYA PRADESH,UNSPECIFIED,machinery,10957,914589,1.2830191319184718,-0.4219230361370081
MADHYA PRADESH,VIDISHA,machinery,70665,6028088,0.15192274934825512,-0.7314695082991052
MAHARASHTRA,AHMEDNAGAR,machinery,41470536,3510886234,1.1326154518810252,0.3541838194169215
MAHARASHTRA,AKOLA,machinery,69680,5932797,0.8193407041107397,-0.3936970517272836
MAHARASHTRA,AMRAVATI,machinery,3556943,303591148,1.1148230418613,-0.2757531708681635
MAHARASHTRA,AURANGABAD,machinery,363475492,30787549391,1.1979537397845401,0.4099056912337877
MAHARASHTRA,BEED,machinery,27899,2413867,0.7565470107128313,-0.9439697178753524
MAHARASHTRA,BHANDARA,machinery,173724,14761855,1.2896704017813163,-0.3694451503364576
MAHARASHTRA,BULDHANA,machinery,1823832,155148562,1.142265601559618,-0.0728183089415199
MAHARASHTRA,CHANDRAPUR,machinery,333233,28509342,1.3536900021372977,0.1986142959184505
MAHARASHTRA,DHULE,machinery,691093,58367371,1.08187081053458,-0.5557668443842674
MAHARASHTRA,GONDIA,machinery,58771,4995540,0.9365106747627584,
MAHARASHTRA,JALGAON,machinery,51743355,4394528766,1.262176604534019,-0.1137505295760249
MAHARASHTRA,JALNA,machinery,973945,82608087,1.3588820694734995,-0.5499285755255219
MAHARASHTRA,KOLHAPUR,machinery,211322603,17876981662,1.2262683729675496,0.1255000683866052
MAHARASHTRA,LATUR,machinery,439053,37388819,0.8621436353137923,-0.6513563713426647
MAHARASHTRA,MUMBAI,machinery,881842501,74510509191,1.0186580589508547,0.0748924041027103
MAHARASHTRA,MUMBAI SUBURBAN,machinery,652821066,55051422605,0.9592217384443444,0.0901055526106246
MAHARASHTRA,NAGPUR,machinery,94474910,8012870350,1.2070310847025616,0.1051229308339104
MAHARASHTRA,NANDED,machinery,233577,19965686,1.1428778658751713,-0.5699181668191803
MAHARASHTRA,NANDURBAR,machinery,244075,20819709,1.1785811974159424,-0.6099014170485957
MAHARASHTRA,NASHIK,machinery,317085565,26824244261,1.1038375829951907,0.1583715109466549
MAHARASHTRA,OSMANABAD,machinery,10513,882000,0.8686502921135266,-0.209763309614422
MAHARASHTRA,PALGHAR,machinery,261431858,22174195961,1.204024883362889,0.412904057879663
MAHARASHTRA,PARBHANI,machinery,11128,945700,1.0727453705865924,-1.092668728578396
MAHARASHTRA,PUNE,machinery,4075045380,344969224046,1.141182912827519,0.5231796355604896
MAHARASHTRA,RAIGAD,machinery,340132803,28670187059,1.0904040709311356,0.1955299646766656
MAHARASHTRA,RATNAGIRI,machinery,9039471,755864482,0.8227479878335558,0.2751541240582713
MAHARASHTRA,SANGLI,machinery,83493024,7078444791,1.1982929750001468,-0.2481353978792841
MAHARASHTRA,SATARA,machinery,677429637,57298858930,1.2058815255364856,0.3700581856418133
MAHARASHTRA,SINDHUDURG,machinery,53333,4506703,1.2805474582155296,-0.5860820107598748
MAHARASHTRA,SOLAPUR,machinery,56284296,4770121390,1.1114936944464364,-0.0281237982844228
MAHARASHTRA,THANE,machinery,758263252,64175729824,1.2073916670180262,0.2537470398611005
MAHARASHTRA,UNSPECIFIED,machinery,68976,5765168,2.0449331845672623,-0.4219230361370081
MAHARASHTRA,WARDHA,machinery,507413,42522025,0.7626720920572614,-0.4652352788955749
MAHARASHTRA,WASHIM,machinery,57305,4872946,1.7520073917232304,-0.4984731582630264
MAHARASHTRA,YAVATMAL,machinery,196594,17108959,0.754130699989431,-0.7548455967375376
MANIPUR,BISHNUPUR,machinery,28720,2395151,1.0277088460171577,0.2580865501855336
MANIPUR,CHURACHANDPUR,machinery,11084,929905,1.0041104847157385,
MANIPUR,IMPHAL WEST,machinery,332079,27989764,1.355654029948766,1.3677829627738498
MANIPUR,JIRIBAM,machinery,60929,5111763,1.0056807883626713,0.7511421586991478
MEGHALAYA,SOUTH WEST GARO HILLS,machinery,4655,389160,1.3295169722577826,
MEGHALAYA,WEST GARO HILLS,machinery,58363,4896435,0.7433030212837985,
ODISHA,ANUGUL,machinery,726049,60906586,0.7729590773578752,-0.4794845837678222
ODISHA,BALESHWAR,machinery,136819,11463630,1.144443952859287,0.0402466389222633
ODISHA,BARGARH,machinery,2951,250151,0.4126812447358727,-0.8544066118450278
ODISHA,BOUDH,machinery,569856,47529444,0.9975956889670186,
ODISHA,CUTTACK,machinery,307844,26210892,1.0025574291244015,-0.0288153291692484
ODISHA,DHENKANAL,machinery,152958,12786480,1.790399076200581,-0.2375521316933929
ODISHA,GANJAM,machinery,4887,407511,1.1993743207809286,-0.5545719308716179
ODISHA,JAGATSINGHAPUR,machinery,56598,4739350,1.1840551772704475,-0.9100455352671936
ODISHA,JAJAPUR,machinery,1503579,125407492,1.4355545266096752,0.0097319782858213
ODISHA,JHARSUGUDA,machinery,127343,10683156,0.7398910440070239,0.2701210589125256
ODISHA,KENDUJHAR,machinery,694508,58214446,-0.12714278111968302,-1.1145402417317023
ODISHA,KHORDHA,machinery,8473486,714527637,0.9111345842654656,-0.2214404674547167
ODISHA,KORAPUT,machinery,46334,3913139,1.139690063571703,-0.7509185886869904
ODISHA,MAYURBHANJ,machinery,11002,923800,0.5048457676401992,0.0308447312300469
ODISHA,PURI,machinery,11270,940000,1.790399076200581,-0.3894969637604486
ODISHA,RAYAGADA,machinery,98910,8398263,1.4311012612731226,-0.6978899309005286
ODISHA,SAMBALPUR,machinery,44511,3746830,0.8781249713093328,-0.7401413236313568
ODISHA,SONEPUR,machinery,2820,235209,1.0041104847157385,
ODISHA,SUNDARGARH,machinery,16756937,1419173000,0.5126972232720023,0.017969924523795
ODISHA,UNSPECIFIED,machinery,6771,584136,1.2028241793437338,-0.4219230361370081
PUDUCHERRY,KARAIKAL,machinery,21206,1804440,0.9058592206342763,-0.7804393133559401
PUDUCHERRY,MAHE,machinery,7241,604629,1.2298052933022108,0.4161839438482035
PUDUCHERRY,PONDICHERRY,machinery,52489613,4432294230,0.9148065822288498,0.2169940952009228
PUDUCHERRY,YANAM,machinery,14237,1199596,1.117206158225593,-0.0869904827967846
PUNJAB,AMRITSAR,machinery,5598008,472782088,1.1229104194765043,0.031592372455557
PUNJAB,BARNALA,machinery,3163191,268586180,0.9473582534499458,0.0265390160541617
PUNJAB,BATHINDA,machinery,1183672,99711341,1.1802137688519447,-0.0377447807163098
PUNJAB,FARIDKOT,machinery,95167,8234192,1.0413218343147397,-0.7964205687819671
PUNJAB,FATEHGARH SAHIB,machinery,12522844,1061158308,0.9069251773139535,0.3504249462561746
PUNJAB,FAZILKA,machinery,31774,2681408,0.6904664942114205,
PUNJAB,FEROZEPUR,machinery,536692,45401033,0.8935856298761732,-1.0110322379694094
PUNJAB,GURDASPUR,machinery,4201931,354998907,1.231484859567217,0.4891608850815934
PUNJAB,HOSHIARPUR,machinery,21291633,1798658385,0.8563497498984296,0.238098380515961
PUNJAB,JALANDHAR,machinery,43901136,3716782933,1.1606207589642958,0.247347012407222
PUNJAB,KAPURTHALA,machinery,10305465,870532147,1.117667355592325,0.3534192138484991
PUNJAB,LUDHIANA,machinery,246017638,20827520172,0.9880621110684936,0.1566288948925656
PUNJAB,MANSA,machinery,472249,39838455,0.8110909243402425,0.432069905766497
PUNJAB,MOGA,machinery,1931782,163619018,0.8564284045187674,-0.2494228016582345
PUNJAB,PATHANKOT,machinery,495921,41750708,0.6682105774267746,0.0564696034653022
PUNJAB,PATIALA,machinery,29343157,2485040799,0.9258821715266629,0.1166411251522996
PUNJAB,RUPNAGAR,machinery,3615764,306624996,0.8547821725863712,0.3470715736568184
PUNJAB,S.A.S NAGAR,machinery,41308428,3497873635,1.046851623754257,0.2863006628405653
